# regular map
# dimensions
6 11
# y axis
0.0 0.2 0.4 0.6 0.8 1.0
# x axis
750.0 1275.0 1800.0 2325.0 2850.0 3375.0 3900.0 4425.0 4950.0 5475.0 6000.0
# map
0.0 -17.4459 -24.7558 -26.9792 -27.7102 -27.4735 -26.8952 -26.3896 -25.5615 -24.675 -23.8
21.64 21.329 19.0749 19.1079 22.1227 23.8117 25.3114 26.079 26.3154 24.021 21.36
43.28 60.1039 62.9057 65.195 71.9556 74.8539 77.4977 78.5038 78.1923 72.717 66.52
64.92 98.8788 106.7365 111.2821 121.7885 125.8961 129.6675 130.6896 129.9765 121.413 111.68
86.56 137.6537 150.5673 159.9286 170.7741 176.9383 181.8374 182.8754 180.2776 170.109 156.84
108.2 169.5266 195.2831 208.595 219.3744 227.9804 234.0073 235.0612 230.5787 220.2256 202.0
